sample_id,field_ID,water_factor,skeleton,fine_earth_kgdm3,fine_earth_g,bulkdensity_gcm3,soil_moisture,class,road_class,urbimpact,profile_info,P_HNO3total_40_gkg,P_HNO3total_105_gkg,P_total_HNO3_gm2,P_HNO3total_105_mgkg,p_total_multiacid_40_mgkg,p_total_multiacid_105_mgkg,p_total_multiacid_105_gkg,p_total_multiacid_gm2,P_total_HNO3_gm2_pred,P_total_HNO3_gm2_filled,exch_Ca_stocks_gm2,exch_ca_105_cmolkg,ECEC_105,pH,SOCf_gkg,SOC_kgm2,C_N,farms,p_available_40_gkg,p_SOM_40_gkg,p_Ca_40_gkg,p_OCC_40_gkg,pavail_status,psom_status,pca_status,pocc_status,pavail_ge_loq,psom_ge_loq,pca_ge_loq,pocc_ge_loq,p_available_40_gkg_q,p_SOM_40_gkg_q,p_Ca_40_gkg_q,p_OCC_40_gkg_q,n_fractions_ge_loq,all4_ge_loq,frac_ge_loq_list,p_available_105_gkg,p_available_105_mgkg,p_available_gm2,p_available_gm2_lod0,p_SOM_105_gkg,p_SOM_105_mgkg,p_SOM_gm2,p_SOM_gm2_lod0,p_Ca_105_gkg,p_Ca_105_mgkg,p_Ca_gm2,p_Ca_gm2_lod0,p_OCC_105_gkg,p_OCC105_mgkg,p_OCC_gm2,p_OCC_gm2_lod0,p_avail_pct_HNO3,p_SOM_pct_HNO3,p_Ca_pct_HNO3,p_OCC_pct_HNO3,p_sum_pct_HNO3,flag_over100,p_EXT_total_gkg,p_EXT_total_gm2,p_EXT_total_gm2_lod0,p_avail_PERCENT_sumtotalP,p_avail_PERCENT_sumtotalP_lod0,p_SOM_PERCENT_sumtotalP,p_SOM_PERCENT_sumtotalP_lod0,p_Ca_PERCENT_sumtotalP,p_Ca_PERCENT_sumtotalP_lod0,p_OCC_PERCENT_sumtotalP,p_OCC_PERCENT_sumtotalP_lod0
347,jachie 2a,1.021,1.37,1.43,364.5561878,1.45,2.091258481,Short-duration,Low-intensity,Weak,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.3754568,4.491909136,6.3,6.64,14.95,2.14,10.58,jachie2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
348,jachie 2b,1.013,5.42,1.34,342.8154354,1.42,1.334410339,Short-duration,Low-intensity,Weak,,0.162250535,0.164415623,22.03169348,164.415623,NA,NA,NA,NA,NA,22.03169348,119.7321081,4.22479619,5.79,5.55,16.88,2.27,9.32,jachie2,0.001748646,0.014755401,0.011390383,0.056862178,<LOD,LOD–LOQ,>=LOQ,>=LOQ,FALSE,FALSE,TRUE,TRUE,NA,NA,0.011390383,0.056862178,2,FALSE,PCa+POCC,0.001771378,1.771378398,0.237364705,0,0.014947221,14.94722121,2.002927643,2.002927643,0.011538458,11.53845798,1.546153369,1.546153369,0.057601386,57.60138631,7.718585766,7.718585766,1.077378394,9.091119773,7.017859841,35.03401031,52.22036832,FALSE,0.085858444,11.50503148,11.26766678,2.063138251,0,17.40914526,17.77588637,13.4389321,13.72203669,67.08878439,68.50207695
349,jachie 2c,1.011,0.94,1.5,382.4760026,1.51,1.075622358,Short-duration,Low-intensity,Weak,,NA,NA,NA,NA,168,169.848,0.169848,25.4772,24.32835289,24.32835289,106.3647718,3.363946828,4.85,6.36,13.55,2.03,9.82,jachie2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
350,jachie 3a,1.013,5.32,1.52,387.886091,1.6,1.310670619,Short-duration,Low-intensity,Weak,,0.118007951,0.119554646,18.17230619,119.554646,NA,NA,NA,NA,NA,18.17230619,60.5095791,1.887015324,2.99,5.67,11.91,1.81,10.88,jachie3,0.00022951,0.005649411,0.002711838,0.039993337,<LOD,<LOD,<LOD,>=LOQ,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,0.039993337,1,FALSE,POCC,0.000232494,0.23249363,0.035339032,0,0.005722853,5.722853343,0.869873708,0,0.002747092,2.747091894,0.417557968,0,0.04051325,40.51325038,6.158014058,6.158014058,0.194466412,4.786809659,2.297770924,33.88680552,41.16585252,FALSE,0.049215689,7.480784766,6.158014058,0.472397387,0,11.62810768,0,5.581740165,0,82.31775476,100
351,jachie 3b,1.01,4.65,1.37,348.854555,1.43,0.990511661,Short-duration,Low-intensity,Weak,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.02607112,1.491910583,2.94,5.56,11.06,1.51,10.04,jachie3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
352,jachie 3c,1.007,4.81,1.38,352.9094261,1.45,0.742562727,Short-duration,Low-intensity,Weak,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.43133225,2.551220734,3.91,5.87,12.05,1.67,9.97,jachie3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
353,jachie 4a,1.013,20.53,1.33,338.6968998,1.67,1.267534528,Short-duration,High-intensity,Mild,,0.504594226,0.510990132,67.96168756,510.990132,NA,NA,NA,NA,NA,67.96168756,179.7942774,6.42125837,8.75,6.89,14.5,1.92,12.33,jachie4,0.037570195,0.02006958,0.020689341,0.205515891,>=LOQ,LOD–LOQ,>=LOQ,>=LOQ,TRUE,FALSE,TRUE,TRUE,0.037570195,NA,0.020689341,0.205515891,3,FALSE,PPa+PCa+POCC,0.038058608,38.05860754,5.061794802,5.061794802,0.020330485,20.33048454,2.703954444,2.703954444,0.020958302,20.95830243,2.787454224,2.787454224,0.208187598,208.1875976,27.68895048,27.68895048,7.448012232,3.978645235,4.101508252,40.74199961,56.27016533,FALSE,0.287534992,38.24215395,38.24215395,13.23616554,13.23616554,7.070612308,7.070612308,7.288957174,7.288957174,72.40426498,72.40426498
354,jachie 4b,1.015,7.73,1.39,354.9047526,1.51,1.511742906,Short-duration,High-intensity,Mild,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317.4568146,10.82002691,13.08,7.85,11.07,1.54,10.9,jachie4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
355,jachie 4c,1.044,0,1.48,376.5996632,1.48,4.402642502,Short-duration,High-intensity,Mild,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376.655412,12.09817289,14.88,7.78,17.85,2.63,9.01,jachie4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
356,jachie 5a,1.062,0.08,1.48,378.4869209,1.48,6.23088351,Short-duration,High-intensity,Mild,,0.459564771,0.488199716,72.25355797,488.199716,NA,NA,NA,NA,NA,72.25355797,325.7397583,10.41059125,12.44,7.79,16.67,2.47,9.16,jachie5,0.020044277,0.010588829,0.019095192,0.23726689,>=LOQ,LOD–LOQ,>=LOQ,>=LOQ,TRUE,FALSE,TRUE,TRUE,0.020044277,NA,0.019095192,0.23726689,3,FALSE,PPa+PCa+POCC,0.021287022,21.28702217,3.150479282,3.150479282,0.011245336,11.2453364,1.664309787,1.664309787,0.020279094,20.2790939,3.001305898,3.001305898,0.251977437,251.9774372,37.2926607,37.2926607,4.360310233,2.303429525,4.153852049,51.61359766,62.43118946,FALSE,0.30478889,45.10875567,45.10875567,6.984185742,6.984185742,3.689549317,3.689549317,6.65348856,6.65348856,82.67277638,82.67277638
357,jachie 5b,1.071,0.05,1.53,390.685753,1.53,7.063028737,Short-duration,High-intensity,Mild,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225.0812403,6.968948051,9,6.73,15.77,2.41,10.08,jachie5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
358,jachie 5c,1.015,0.31,1.48,378.2380057,1.49,1.45463815,Short-duration,High-intensity,Mild,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.9118355,7.288819834,9.11,7.39,12.24,1.81,9.99,jachie5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
359,jachie 6a,1.017,17.79,1.06,269.2712553,1.28,1.711562071,Short-duration,High-intensity,Mild,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.1027738,8.450077781,11.74,6.95,23.84,2.52,8.12,jachie6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
360,jachie 6b,1.031,14.59,1,254.4212358,1.16,3.081018055,Short-duration,High-intensity,Mild,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,474.7249102,22.57065513,26.83,7.73,37.21,3.71,8.44,jachie6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
361,jachie 6c,1.047,15.17,1.05,267.2583608,1.23,4.703927361,Short-duration,High-intensity,Mild,,0.906173011,0.948798731,99.62386676,948.798731,NA,NA,NA,NA,NA,99.62386676,289.9457797,13.12323763,18.75,7.56,28.31,2.96,7.95,jachie6,0.028700611,0.039408271,0.09767786,0.143076041,>=LOQ,>=LOQ,>=LOQ,>=LOQ,TRUE,TRUE,TRUE,TRUE,0.028700611,0.039408271,0.09767786,0.143076041,4,TRUE,PPa+PSOM+PCa+POCC,0.030049539,30.04953919,3.155201615,3.155201615,0.041260459,41.26045921,4.332348217,4.332348217,0.102268719,102.2687189,10.73821548,10.73821548,0.149800615,149.8006149,15.72906457,15.72906457,3.167114185,4.348705143,10.77875798,15.78845018,34.08302748,FALSE,0.323379332,33.95482988,33.95482988,9.292349943,9.292349943,12.75915159,12.75915159,31.62500157,31.62500157,46.3234969,46.3234969
362,kaase 1a,1.037,8.97,0.98,249.0558022,1.07,3.715712582,Long-duration,Low-intensity,Moderate,,NA,NA,NA,NA,773,801.601,0.801601,78.556898,75.01452029,75.01452029,818.9664656,39.7763526,48.22,7.95,51.33,5.01,14.3,kaase1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
363,kaase 1b,1.05,20.86,0.97,247.4679158,1.21,4.959060714,Long-duration,Low-intensity,Moderate,,0.533624722,0.560087496,54.32848711,560.087496,NA,NA,NA,NA,NA,54.32848711,627.368403,30.66614911,38.24,7.93,46.55,4.51,12.5,kaase1,0.052586375,0.032707996,0.189844654,0.213772763,>=LOQ,>=LOQ,>=LOQ,>=LOQ,TRUE,TRUE,TRUE,TRUE,0.052586375,0.032707996,0.189844654,0.213772763,4,TRUE,PPa+PSOM+PCa+POCC,0.055215693,55.21569323,5.355922243,5.355922243,0.034343396,34.3433958,3.331309393,3.331309393,0.199336887,199.3368867,19.33567801,19.33567801,0.224461401,224.4614006,21.77275586,21.77275586,9.858404913,6.131791201,35.59031189,40.07613136,91.65663937,FALSE,0.513357376,49.79566551,49.79566551,10.75580011,10.75580011,6.689958571,6.689958571,38.83004236,38.83004236,43.72419896,43.72419896
364,kaase 1c,1.066,14.9,1.16,295.9807342,1.35,6.560989798,Long-duration,Low-intensity,Moderate,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,679.4409526,27.76794743,34.68,8,36.94,4.28,12.26,kaase1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
365,kaase 2a,1.042,14.2,0.7,178.7271133,0.81,4.225932231,Long-duration,Low-intensity,Moderate,,1.354900564,1.412157744,98.85104208,1412.157744,NA,NA,NA,NA,NA,98.85104208,570.0841002,38.58371041,55.77,8,73.21,5.13,11.27,kaase2,0.139441394,0.027363977,0.506970536,0.172979173,>=LOQ,LOD–LOQ,>=LOQ,>=LOQ,TRUE,FALSE,TRUE,TRUE,0.139441394,NA,0.506970536,0.172979173,3,FALSE,PPa+PCa+POCC,0.145297933,145.2979325,10.17085528,10.17085528,0.028513264,28.51326403,1.995928482,1.995928482,0.528263299,528.2632985,36.9784309,36.9784309,0.180244298,180.2442983,12.61710088,12.61710088,10.28907239,2.019127407,37.40823578,12.76375101,62.48018659,FALSE,0.882318793,61.76231554,61.76231554,16.46773634,16.46773634,3.231628324,3.231628324,59.8721576,59.8721576,20.42847774,20.42847774
366,kaase 2b,1.108,5.89,0.66,169.191789,0.7,10.75005535,Long-duration,Low-intensity,Moderate,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,639.5768375,45.72660376,77.13,8.62,86.22,5.72,19.28,kaase2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
367,kaase 2c,1.091,1.16,0.61,156.1530342,0.62,9.078892328,Long-duration,Low-intensity,Moderate,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,697.2683613,54.01383754,84.39,8.6,83.79,5.13,16.04,kaase2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
368,kaase 3a,1.083,5.59,1.23,312.6919308,1.29,8.307879616,Long-duration,Low-intensity,Moderate,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531.1758145,20.54835783,24.8,7.98,24.48,3,7.55,kaase3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
369,kaase 3b,1.077,25.88,0.82,208.3598464,1.08,7.698293997,Long-duration,Low-intensity,Moderate,,0.850871027,0.91637358,75.14263356,916.37358,NA,NA,NA,NA,NA,75.14263356,402.5274396,23.36882971,32.96,7.89,44.31,3.62,9.71,kaase3,0.080458043,0.028182588,0.218571645,0.22074704,>=LOQ,LOD–LOQ,>=LOQ,>=LOQ,TRUE,FALSE,TRUE,TRUE,0.080458043,NA,0.218571645,0.22074704,3,FALSE,PPa+PCa+POCC,0.086653312,86.65331231,7.10557161,7.10557161,0.030352647,30.35264728,2.488917077,2.488917077,0.235401662,235.4016617,19.30293626,19.30293626,0.237744562,237.7445621,19.49505409,19.49505409,9.456112027,3.312256916,25.68839465,25.94406553,64.40082912,FALSE,0.590152183,48.39247903,48.39247903,14.68321473,14.68321473,5.143189864,5.143189864,39.88829802,39.88829802,40.28529739,40.28529739
370,kaase 3c,1.027,28.96,1,255.6127552,1.4,2.702230098,Long-duration,Low-intensity,Moderate,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,445.8820249,21.10050964,26.94,7.85,33.44,3.35,10.88,kaase3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
371,kentinkrono 1a,1.013,0.32,1.55,396.2459464,1.56,1.315862942,Long-duration,High-intensity,Strong,,0.436366115,0.442108095,68.52675473,442.108095,NA,NA,NA,NA,NA,68.52675473,154.427588,4.714281998,9.64,7.91,13.46,2.09,10.23,kentinkrono1,0.047342942,0.026383547,0.022585433,0.114468614,>=LOQ,LOD–LOQ,>=LOQ,>=LOQ,TRUE,FALSE,TRUE,TRUE,0.047342942,NA,0.022585433,0.114468614,3,FALSE,PPa+PCa+POCC,0.0479584,47.95840025,7.433552038,7.433552038,0.026726533,26.72653311,4.142612632,4.142612632,0.022879044,22.87904363,3.546251762,3.546251762,0.115956706,115.956706,17.97328943,17.97328943,10.84766391,6.045248529,5.174988626,26.22813454,48.2960356,FALSE,0.213520683,33.09570586,33.09570586,22.46077503,22.46077503,12.51706989,12.51706989,10.71514165,10.71514165,54.30701343,54.30701343
372,kentinkrono 1b,1.015,11.52,1.18,300.9378509,1.33,1.51930012,Long-duration,High-intensity,Strong,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.4779207,7.415203625,10.98,6.55,23.05,2.72,10.2,kentinkrono1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
373,kentinkrono 1c,1.016,20.06,1.13,287.2765765,1.4,1.637245727,Long-duration,High-intensity,Strong,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.6055552,4.362529004,6.4,5.82,18.96,2.13,10.79,kentinkrono1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
374,kentinkrono 2a,1.016,3.79,1.41,360.2689474,1.47,1.624079069,Long-duration,High-intensity,Strong,,0.212518353,0.215969819,30.45174448,215.969819,NA,NA,NA,NA,NA,30.45174448,87.13289535,2.925572173,4.41,5.71,14.14,2,11.12,kentinkrono2,0.002075764,0.006855689,0.001257783,0.070209993,<LOD,<LOD,<LOD,>=LOQ,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,0.070209993,1,FALSE,POCC,0.002108976,2.108976224,0.297365648,0,0.00696538,6.965380024,0.982118583,0,0.001277908,1.277907528,0.180184961,0,0.071333353,71.33335289,10.05800276,10.05800276,0.976514327,3.225163616,0.591706533,33.02931549,37.82269997,FALSE,0.081685617,11.51767195,10.05800276,2.581820778,0,8.527058139,0,1.564421719,0,87.32669936,100
375,kentinkrono 2b,1.012,11.36,1.38,352.4254363,1.56,1.221411192,Long-duration,High-intensity,Strong,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.29013706,0.524807018,1.77,4.92,10.88,1.5,11.85,kentinkrono2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
376,kentinkrono 2c,1.011,3,1.48,377.0506167,1.52,1.060701962,Long-duration,High-intensity,Strong,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.78720424,1.051865552,2.45,4.59,9.88,1.46,10.71,kentinkrono2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
377,kentinkrono 3a,1.014,16.44,1.1,281.7543058,1.32,1.350713761,Long-duration,High-intensity,Strong,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.83789213,4.243345702,5.99,5.68,19.97,2.21,11.34,kentinkrono3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
378,kentinkrono 3b,1.032,12.85,1.13,287.1958071,1.29,3.156102092,Long-duration,High-intensity,Strong,,0.230684096,0.237964722,26.89001359,237.964722,NA,NA,NA,NA,NA,26.89001359,59.50217335,2.506168317,4.41,5.15,18.16,2.04,11.94,kentinkrono3,0.00608201,0.005005411,0.000695343,0.067630306,LOD–LOQ,<LOD,<LOD,>=LOQ,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,0.067630306,1,FALSE,POCC,0.006276634,6.27663432,0.709259678,0.709259678,0.005165584,5.165584152,0.583711009,0,0.000717594,0.717593976,0.081088119,0,0.069794476,69.79447579,7.886775764,7.886775764,2.637632279,2.170735271,0.301554772,29.32975746,34.43967978,FALSE,0.081954288,9.260834571,8.596035443,7.658701521,8.251009234,6.303006545,0,0.875602719,0,85.16268921,91.74899077
379,kentinkrono 3c,1.013,23.69,1.05,267.1632426,1.37,1.342534008,Long-duration,High-intensity,Strong,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.94680024,3.302821039,4.58,5.58,17.09,1.79,12.34,kentinkrono3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
380,kenyasi 1a,1.008,17.97,1.24,316.2043311,1.51,0.786095778,Long-duration,High-intensity,Strong,,0.274413153,0.276570304,34.2947177,276.570304,NA,NA,NA,NA,NA,34.2947177,171.1361041,6.546803842,7.44,7.42,10.68,1.32,11.67,kenyasi1,0.019962422,0.01774337,0.06635329,0.086139823,>=LOQ,LOD–LOQ,>=LOQ,>=LOQ,TRUE,FALSE,TRUE,TRUE,0.019962422,NA,0.06635329,0.086139823,3,FALSE,PPa+PCa+POCC,0.020122121,20.12212138,2.495143051,2.495143051,0.017885317,17.88531696,2.217779303,2.217779303,0.066884116,66.88411632,8.293630424,8.293630424,0.086828942,86.82894158,10.76678876,10.76678876,7.275589998,6.466824782,24.18340485,31.39488959,69.32070923,FALSE,0.191720496,23.77334153,23.77334153,10.49555043,10.49555043,9.328849711,9.328849711,34.88626288,34.88626288,45.28933697,45.28933697
381,kenyasi 1b,1.009,22.25,1.18,301.7841179,1.52,0.91319652,Long-duration,High-intensity,Strong,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.6000688,4.513337153,5.36,6.39,11.62,1.37,13.73,kenyasi1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
382,kenyasi 1c,1.014,36.62,0.98,248.9405175,1.53,1.433869643,Long-duration,High-intensity,Strong,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.7867591,7.326948192,8.51,6.58,16.18,1.58,10.95,kenyasi1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
383,kenyasi 2a,1.031,19.83,0.94,240.2746884,1.17,3.106990454,Long-duration,High-intensity,Strong,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,509.5330448,25.65191745,28.53,7.07,42.32,3.98,11.04,kenyasi2,0.269563929,0.067837278,1.394457249,0.163665876,>=LOQ,>=LOQ,>=LOQ,>=LOQ,TRUE,TRUE,TRUE,TRUE,0.269563929,0.067837278,1.394457249,0.163665876,4,TRUE,PPa+PSOM+PCa+POCC,0.27792041,277.9204103,26.12451857,26.12451857,0.069940233,69.9402331,6.574381912,6.574381912,1.437685423,1437.685423,135.1424298,135.1424298,0.168739518,168.7395182,15.86151471,15.86151471,NA,NA,NA,NA,0,FALSE,1.954285585,183.702845,183.702845,14.22107457,14.22107457,3.578813335,3.578813335,73.56577946,73.56577946,8.634332642,8.634332642
384,kenyasi 2b,1.013,9.18,1.33,339.8090363,1.46,1.333385279,Long-duration,High-intensity,Strong,,NA,NA,NA,NA,1942,1967.246,1.967246,261.643718,249.8453795,249.8453795,307.1397472,10.93343432,12.63,7.07,15.86,2.11,10.68,kenyasi2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
385,kenyasi 2c,1.014,10.05,1.2,307.0779396,1.34,1.420505953,Long-duration,High-intensity,Strong,,2.137731397,2.168097999,260.1717599,2168.097999,NA,NA,NA,NA,NA,260.1717599,447.7552677,17.6379289,19.94,7.27,25.49,3.07,14.19,kenyasi2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
